City,Region,Country,Source,Code,Latitude,Longitude,Time_Zone,Elevation,URL
TONGLIAO,-,CHN,SWERA,541350,43.60,122.27,8.0,180.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Nei.Mongol.Tongliao.541350_SWERA/CHN_Nei.Mongol.Tongliao.541350_SWERA.epw
Tulihe,Nei Mongol,CHN,CSWD,504340,50.48,121.68,8.0,732.6',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Nei.Mongol.Tulihe.504340_CSWD/CHN_Nei.Mongol.Tulihe.504340_CSWD.epw
Xi Ujimqin Qi,Nei Mongol,CHN,CSWD,540120,44.58,117.60,8.0,995.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Nei.Mongol.Xi.Ujimqin.Qi.540120_CSWD/CHN_Nei.Mongol.Xi.Ujimqin.Qi.540120_CSWD.epw
Xilinhot,Nei Mongol,CHN,CSWD,541020,43.95,116.12,8.0,1003.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Nei.Mongol.Xilinhot.541020_CSWD/CHN_Nei.Mongol.Xilinhot.541020_CSWD.epw
Guyuan,Ningxia Hui,CHN,CSWD,538170,36.00,106.27,8.0,1753.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Ningxia.Hui.Guyuan.538170_CSWD/CHN_Ningxia.Hui.Guyuan.538170_CSWD.epw
Yanchi,Ningxia Hui,CHN,CSWD,537230,37.80,107.38,8.0,1349.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Ningxia.Hui.Yanchi.537230_CSWD/CHN_Ningxia.Hui.Yanchi.537230_CSWD.epw
Yinchuan,Ningxia Hui,CHN,CSWD,536140,38.48,106.22,8.0,1111.4',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Ningxia.Hui.Yinchuan.536140_CSWD/CHN_Ningxia.Hui.Yinchuan.536140_CSWD.epw
Daqaidam,Qinghai,CHN,CSWD,527130,37.85,95.37,8.0,3173.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Daqaidam.527130_CSWD/CHN_Qinghai.Daqaidam.527130_CSWD.epw
Darlag,Qinghai,CHN,CSWD,560460,33.75,99.65,8.0,3967.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Darlag.560460_CSWD/CHN_Qinghai.Darlag.560460_CSWD.epw
Dulan Us,Qinghai,CHN,CSWD,528360,36.30,98.10,8.0,3191.1',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Dulan.Us.528360_CSWD/CHN_Qinghai.Dulan.Us.528360_CSWD.epw
Gangca,Qinghai,CHN,CSWD,527540,37.33,100.13,8.0,3301.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Gangca.527540_CSWD/CHN_Qinghai.Gangca.527540_CSWD.epw
Golmud,Qinghai,CHN,CSWD,528180,36.42,94.90,8.0,2807.6',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Golmud.528180_CSWD/CHN_Qinghai.Golmud.528180_CSWD.epw
DELINGHA,-,CHN,SWERA,527370,37.37,97.37,8.0,2982.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Haixi.Delingha.527370_SWERA/CHN_Qinghai.Haixi.Delingha.527370_SWERA.epw
Lenghu,Qinghai,CHN,CSWD,526020,38.75,93.33,8.0,2770.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Lenghu.526020_CSWD/CHN_Qinghai.Lenghu.526020_CSWD.epw
Madoi,Qinghai,CHN,CSWD,560330,34.92,98.22,8.0,4272.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Madoi.560330_CSWD/CHN_Qinghai.Madoi.560330_CSWD.epw
MADOI/HUANGHEYAN,-,CHN,SWERA,560330,34.92,98.22,8.0,4273.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Madoi.560330_SWERA/CHN_Qinghai.Madoi.560330_SWERA.epw
MANGNAI,-,CHN,SWERA,518860,38.25,90.85,8.0,2945.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Mangnai.518860_SWERA/CHN_Qinghai.Mangnai.518860_SWERA.epw
Minhe,Qinghai,CHN,CSWD,528760,36.32,102.85,8.0,1813.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Minhe.528760_CSWD/CHN_Qinghai.Minhe.528760_CSWD.epw
Nangqen,Qinghai,CHN,CSWD,561250,32.20,96.48,8.0,3643.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Nangqen.561250_CSWD/CHN_Qinghai.Nangqen.561250_CSWD.epw
Qumarleb,Qinghai,CHN,CSWD,560210,34.13,95.78,8.0,4175.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Qumarleb.560210_CSWD/CHN_Qinghai.Qumarleb.560210_CSWD.epw
Tuotuohe,Qinghai,CHN,CSWD,560040,34.22,92.43,8.0,4533.1',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Tuotuohe.560040_CSWD/CHN_Qinghai.Tuotuohe.560040_CSWD.epw
TUOTUOHE/TANGGULASH,-,CHN,SWERA,560040,34.22,92.43,8.0,4535.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Tuotuohe.560040_SWERA/CHN_Qinghai.Tuotuohe.560040_SWERA.epw
Xinghai,Qinghai,CHN,CSWD,529430,35.58,99.98,8.0,3323.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Xinghai.529430_CSWD/CHN_Qinghai.Xinghai.529430_CSWD.epw
Xining,Qinghai,CHN,CSWD,528660,36.72,101.75,8.0,2295.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Xining.528660_CSWD/CHN_Qinghai.Xining.528660_CSWD.epw
Yushu,Qinghai,CHN,CSWD,560290,33.02,97.02,8.0,3681.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Qinghai.Yushu.560290_CSWD/CHN_Qinghai.Yushu.560290_CSWD.epw
ANKANG/XING'AN,-,CHN,SWERA,572450,32.72,109.03,8.0,291.0",https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Ankang.572450_SWERA/CHN_Shaanxi.Ankang.572450_SWERA.epw
Ankangan,Shaanxi,CHN,CSWD,572450,32.72,109.03,8.0,290.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Ankangan.572450_CSWD/CHN_Shaanxi.Ankangan.572450_CSWD.epw
BAOJI,-,CHN,SWERA,570160,34.35,107.13,8.0,610.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Baoji.570160_SWERA/CHN_Shaanxi.Baoji.570160_SWERA.epw
Dingbian,Shaanxi,CHN,CSWD,537250,37.58,107.58,8.0,1360.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Dingbian.537250_CSWD/CHN_Shaanxi.Dingbian.537250_CSWD.epw
Hanzhong,Shaanxi,CHN,CSWD,571270,33.07,107.03,8.0,509.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Hanzhong.571270_CSWD/CHN_Shaanxi.Hanzhong.571270_CSWD.epw
Luochuan,Shaanxi,CHN,CSWD,539420,35.82,109.50,8.0,1159.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Luochuan.539420_CSWD/CHN_Shaanxi.Luochuan.539420_CSWD.epw
Suide,Shaanxi,CHN,CSWD,537540,37.50,110.22,8.0,929.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Suide.537540_CSWD/CHN_Shaanxi.Suide.537540_CSWD.epw
Xian,Shaanxi,CHN,CSWD,570360,34.30,108.93,8.0,397.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Xian.570360_CSWD/CHN_Shaanxi.Xian.570360_CSWD.epw
Yanan,Shaanxi,CHN,CSWD,538450,36.60,109.50,8.0,958.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Yanan.538450_CSWD/CHN_Shaanxi.Yanan.538450_CSWD.epw
Yulin,Shaanxi,CHN,CSWD,536460,38.23,109.70,8.0,1057.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Yulin.536460_CSWD/CHN_Shaanxi.Yulin.536460_CSWD.epw
YULIN,-,CHN,SWERA,536460,38.23,109.70,8.0,1058.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shaanxi.Yulin.536460_SWERA/CHN_Shaanxi.Yulin.536460_SWERA.epw
Chaoyang,Shandong,CHN,CSWD,548080,36.23,115.67,8.0,37.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Chaoyang.548080_CSWD/CHN_Shandong.Chaoyang.548080_CSWD.epw
Chengshantou,Shandong,CHN,CSWD,547760,37.40,122.68,8.0,47.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Chengshantou.547760_CSWD/CHN_Shandong.Chengshantou.547760_CSWD.epw
Huimin Xian,Shandong,CHN,CSWD,547250,37.48,117.53,8.0,11.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Huimin.Xian.547250_CSWD/CHN_Shandong.Huimin.Xian.547250_CSWD.epw
Jinan,Shandong,CHN,CSWD,548230,36.60,117.05,8.0,170.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Jinan.548230_CSWD/CHN_Shandong.Jinan.548230_CSWD.epw
Juxian,Shandong,CHN,CSWD,549360,35.58,118.83,8.0,107.4',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Juxian.549360_CSWD/CHN_Shandong.Juxian.549360_CSWD.epw
Longkou,Shandong,CHN,CSWD,547530,37.62,120.32,8.0,4.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Longkou.547530_CSWD/CHN_Shandong.Longkou.547530_CSWD.epw
Weifang,Shandong,CHN,CSWD,548430,36.75,119.18,8.0,22.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Weifang.548430_CSWD/CHN_Shandong.Weifang.548430_CSWD.epw
Yanzhou,Shandong,CHN,CSWD,549160,35.57,116.85,8.0,51.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shandong.Yanzhou.549160_CSWD/CHN_Shandong.Yanzhou.549160_CSWD.epw
Shanghai,Shanghai,CHN,CSWD,583620,31.40,121.45,8.0,5.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanghai.Shanghai.583620_CSWD/CHN_Shanghai.Shanghai.583620_CSWD.epw
SHANGHAI/HONGQIAO,-,CHN,SWERA,583620,31.17,121.43,8.0,7.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanghai.Shanghai.583620_SWERA/CHN_Shanghai.Shanghai.583620_SWERA.epw
SHANGHAI,-,CHN,IWEC Data,583670,31.17,121.43,8.0,7.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanghai.Shanghai.583670_IWEC/CHN_Shanghai.Shanghai.583670_IWEC.epw
Datong,Shanxi,CHN,CSWD,534870,40.10,113.33,8.0,1067.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanxi.Datong.534870_CSWD/CHN_Shanxi.Datong.534870_CSWD.epw
Houma,Shanxi,CHN,CSWD,539630,35.65,111.37,8.0,433.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanxi.Houma.539630_CSWD/CHN_Shanxi.Houma.539630_CSWD.epw
Jiexiu,Shanxi,CHN,CSWD,538630,37.03,111.92,8.0,743.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanxi.Jiexiu.538630_CSWD/CHN_Shanxi.Jiexiu.538630_CSWD.epw
Taiyuan,Shanxi,CHN,CSWD,537720,37.78,112.55,8.0,778.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanxi.Taiyuan.537720_CSWD/CHN_Shanxi.Taiyuan.537720_CSWD.epw
Yuanping,Shanxi,CHN,CSWD,536730,38.73,112.72,8.0,828.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanxi.Yuanping.536730_CSWD/CHN_Shanxi.Yuanping.536730_CSWD.epw
Yuncheng,Shanxi,CHN,CSWD,539590,35.05,111.05,8.0,365.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanxi.Yuncheng.539590_CSWD/CHN_Shanxi.Yuncheng.539590_CSWD.epw
Yushe,Shanxi,CHN,CSWD,537870,37.07,112.98,8.0,1041.4',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Shanxi.Yushe.537870_CSWD/CHN_Shanxi.Yushe.537870_CSWD.epw
Barkam,Sichuan,CHN,CSWD,561720,31.90,102.23,8.0,2664.4',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Barkam.561720_CSWD/CHN_Sichuan.Barkam.561720_CSWD.epw
BATANG,-,CHN,SWERA,562470,30.00,99.10,8.0,2589.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Batang.562470_SWERA/CHN_Sichuan.Batang.562470_SWERA.epw
Chengdu,Sichuan,CHN,CSWD,562940,30.67,104.02,8.0,506.1',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Chengdu.562940_CSWD/CHN_Sichuan.Chengdu.562940_CSWD.epw
CHENGDU,-,CHN,SWERA,562940,30.67,104.02,8.0,508.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Chengdu.562940_SWERA/CHN_Sichuan.Chengdu.562940_SWERA.epw
Garze,Sichuan,CHN,CSWD,561460,31.62,100.00,8.0,3393.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Garze.561460_CSWD/CHN_Sichuan.Garze.561460_CSWD.epw
Garze,-,CHN,SWERA,561460,31.62,100.00,8.0,3394.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Garze.561460_SWERA/CHN_Sichuan.Garze.561460_SWERA.epw
Hongyuan,Sichuan,CHN,CSWD,561730,32.80,102.55,8.0,3491.6',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Hongyuan.561730_CSWD/CHN_Sichuan.Hongyuan.561730_CSWD.epw
Huili,Sichuan,CHN,CSWD,566710,26.65,102.25,8.0,1787.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Huili.566710_CSWD/CHN_Sichuan.Huili.566710_CSWD.epw
HUILI,-,CHN,SWERA,566710,26.65,102.25,8.0,1788.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Huili.566710_SWERA/CHN_Sichuan.Huili.566710_SWERA.epw
Jiulong,Sichuan,CHN,CSWD,564620,29.00,101.50,8.0,2987.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Jiulong.564620_CSWD/CHN_Sichuan.Jiulong.564620_CSWD.epw
Leshan,Sichuan,CHN,CSWD,563860,29.57,103.75,8.0,424.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Leshan.563860_CSWD/CHN_Sichuan.Leshan.563860_CSWD.epw
Litang,Sichuan,CHN,CSWD,562570,30.00,100.27,8.0,3948.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Litang.562570_CSWD/CHN_Sichuan.Litang.562570_CSWD.epw
Luzhou,Sichuan,CHN,CSWD,576020,28.88,105.43,8.0,334.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Luzhou.576020_CSWD/CHN_Sichuan.Luzhou.576020_CSWD.epw
Mianyang,Sichuan,CHN,CSWD,561960,31.45,104.73,8.0,522.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Mianyang.561960_CSWD/CHN_Sichuan.Mianyang.561960_CSWD.epw
Nanchong,Sichuan,CHN,CSWD,574110,30.78,106.10,8.0,309.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Nanchong.574110_CSWD/CHN_Sichuan.Nanchong.574110_CSWD.epw
Songpan,Sichuan,CHN,CSWD,561820,32.65,103.57,8.0,2850.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Songpan.561820_CSWD/CHN_Sichuan.Songpan.561820_CSWD.epw
Wanyuan,Sichuan,CHN,CSWD,572370,32.07,108.03,8.0,674.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Wanyuan.572370_CSWD/CHN_Sichuan.Wanyuan.572370_CSWD.epw
Xichang,Sichuan,CHN,CSWD,565710,27.90,102.27,8.0,1590.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Xichang.565710_CSWD/CHN_Sichuan.Xichang.565710_CSWD.epw
Yibin,Sichuan,CHN,CSWD,564920,28.80,104.60,8.0,340.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Sichuan.Yibin.564920_CSWD/CHN_Sichuan.Yibin.564920_CSWD.epw
Tianjin,Tianjin,CHN,CSWD,545270,39.08,117.07,8.0,2.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Tianjin.Tianjin.545270_CSWD/CHN_Tianjin.Tianjin.545270_CSWD.epw
Lhasa,Tibet,CHN,CSWD,555910,29.67,91.13,8.0,3648.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Tibet.Lhasa.555910_CSWD/CHN_Tibet.Lhasa.555910_CSWD.epw
LHASA,-,CHN,SWERA,555910,29.67,91.13,8.0,3650.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Tibet.Lhasa.555910_SWERA/CHN_Tibet.Lhasa.555910_SWERA.epw
Nyingchi,Tibet,CHN,CSWD,563120,29.67,94.33,8.0,2991.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Tibet.Nyingchi.563120_CSWD/CHN_Tibet.Nyingchi.563120_CSWD.epw
NYINGCHI,-,CHN,SWERA,563120,29.57,94.47,8.0,3001.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Tibet.Nyingchi.563120_SWERA/CHN_Tibet.Nyingchi.563120_SWERA.epw
PAGRI,-,CHN,SWERA,557730,27.73,89.08,8.0,4301.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Tibet.Pagri.557730_SWERA/CHN_Tibet.Pagri.557730_SWERA.epw
Qamdo,Tibet,CHN,CSWD,561370,31.15,97.17,8.0,3306.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Tibet.Qamdo.561370_CSWD/CHN_Tibet.Qamdo.561370_CSWD.epw
URUMQI,-,CHN,IWEC Data,514630,43.83,87.53,8.0,786.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Urgur.Urumqi.514630_IWEC/CHN_Xinjiang.Urgur.Urumqi.514630_IWEC.epw
Aksu,Xinjiang Uygur,CHN,CSWD,516280,41.17,80.23,8.0,1103.8',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Aksu.516280_CSWD/CHN_Xinjiang.Uygur.Aksu.516280_CSWD.epw
Altay,Xinjiang Uygur,CHN,CSWD,510760,47.73,88.08,8.0,735.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Altay.510760_CSWD/CHN_Xinjiang.Uygur.Altay.510760_CSWD.epw
ALTAY,-,CHN,SWERA,510760,47.73,88.08,8.0,737.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Altay.510760_SWERA/CHN_Xinjiang.Uygur.Altay.510760_SWERA.epw
Bachu,Xinjiang Uygur,CHN,CSWD,517160,39.80,78.57,8.0,1116.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Bachu.517160_CSWD/CHN_Xinjiang.Uygur.Bachu.517160_CSWD.epw
Fuyun,Xinjiang Uygur,CHN,CSWD,510870,46.98,89.52,8.0,807.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Fuyun.510870_CSWD/CHN_Xinjiang.Uygur.Fuyun.510870_CSWD.epw
Hami,Xinjiang Uygur,CHN,CSWD,522030,42.82,93.52,8.0,737.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Hami.522030_CSWD/CHN_Xinjiang.Uygur.Hami.522030_CSWD.epw
Hoboksar,Xinjiang Uygur,CHN,CSWD,511560,46.78,85.72,8.0,1291.6',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Hoboksar.511560_CSWD/CHN_Xinjiang.Uygur.Hoboksar.511560_CSWD.epw
Hotan,Xinjiang Uygur,CHN,CSWD,518280,37.13,79.93,8.0,1375.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Hotan.518280_CSWD/CHN_Xinjiang.Uygur.Hotan.518280_CSWD.epw
Jinghe,Xinjiang Uygur,CHN,CSWD,513340,44.62,82.90,8.0,320.1',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Jinghe.513340_CSWD/CHN_Xinjiang.Uygur.Jinghe.513340_CSWD.epw
Karamay,Xinjiang Uygur,CHN,CSWD,512430,45.62,84.85,8.0,449.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Karamay.512430_CSWD/CHN_Xinjiang.Uygur.Karamay.512430_CSWD.epw
Kashi,Xinjiang Uygur,CHN,CSWD,517090,39.47,75.98,8.0,1289.4',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Kashi.517090_CSWD/CHN_Xinjiang.Uygur.Kashi.517090_CSWD.epw
Kuqa,Xinjiang Uygur,CHN,CSWD,516440,41.72,83.07,8.0,1081.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Kuqa.516440_CSWD/CHN_Xinjiang.Uygur.Kuqa.516440_CSWD.epw
Minfeng,Xinjiang Uygur,CHN,CSWD,518390,37.07,82.72,8.0,1409.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Minfeng.518390_CSWD/CHN_Xinjiang.Uygur.Minfeng.518390_CSWD.epw
Ruoqiang,Xinjiang Uygur,CHN,CSWD,517770,39.03,88.17,8.0,887.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Ruoqiang.517770_CSWD/CHN_Xinjiang.Uygur.Ruoqiang.517770_CSWD.epw
Shache,Xinjiang Uygur,CHN,CSWD,518110,38.43,77.27,8.0,1231.2',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Shache.518110_CSWD/CHN_Xinjiang.Uygur.Shache.518110_CSWD.epw
Tacheng,Xinjiang Uygur,CHN,CSWD,511330,46.73,83.00,8.0,534.9',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Tacheng.511330_CSWD/CHN_Xinjiang.Uygur.Tacheng.511330_CSWD.epw
Tikanlik,Xinjiang Uygur,CHN,CSWD,517650,40.63,87.70,8.0,846.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Tikanlik.517650_CSWD/CHN_Xinjiang.Uygur.Tikanlik.517650_CSWD.epw
Turpan,Xinjiang Uygur,CHN,CSWD,515730,42.93,89.20,8.0,34.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Turpan.515730_CSWD/CHN_Xinjiang.Uygur.Turpan.515730_CSWD.epw
TURPAN,-,CHN,SWERA,515730,42.93,89.20,8.0,37.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Turpan.515730_SWERA/CHN_Xinjiang.Uygur.Turpan.515730_SWERA.epw
Urumqi,Xinjiang Uygur,CHN,CSWD,514630,43.78,87.65,8.0,935.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Urumqi.514630_CSWD/CHN_Xinjiang.Uygur.Urumqi.514630_CSWD.epw
Wusu,Xinjiang Uygur,CHN,CSWD,513460,44.43,84.67,8.0,478.7',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Wusu.513460_CSWD/CHN_Xinjiang.Uygur.Wusu.513460_CSWD.epw
Yanqi,Xinjiang Uygur,CHN,CSWD,515670,42.08,86.50,8.0,1055.3',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Yanqi.515670_CSWD/CHN_Xinjiang.Uygur.Yanqi.515670_CSWD.epw
Yining,Xinjiang Uygur,CHN,CSWD,514310,43.95,81.33,8.0,662.5',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Xinjiang.Uygur.Yining.514310_CSWD/CHN_Xinjiang.Uygur.Yining.514310_CSWD.epw
Chuxiong,Yunnan,CHN,CSWD,567680,25.03,101.55,8.0,1824.1',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Yunnan.Chuxiong.567680_CSWD/CHN_Yunnan.Chuxiong.567680_CSWD.epw
Deqen,Yunnan,CHN,CSWD,564440,28.48,98.92,8.0,3319.0',https://energyplus-weather.s3.amazonaws.com/asia_wmo_region_2/CHN/CHN_Yunnan.Deqen.564440_CSWD/CHN_Yunnan.Deqen.564440_CSWD.epw
